sys_sch,SystemId,systemname,schoolname,SchoolId,gradecluster,Phone_Number,Street,City,State,Zip_Code,DistrictWebsite,total_enroll,Grades,Grade,SingleScore,enroll_percent_asian,enroll_percent_native,enroll_percent_black,enroll_percent_hispanic,enroll_percent_multiracial,enroll_percent_white,enroll_percent_ed,enroll_percent_swd,enroll_percent_lep,Four_Year_Graduation_Rate,CollegeEnrollment,Mobility,PPE,rtc20
7583050,758,Wilkinson County,Wilkinson County High School,3050,H,(478)946-2441,11481 Ga Highway 57,Irwinton,GA,31042,http://www.wilkinson.k12.ga.us/,377,9-12,,,0,0,59,5,6,30,89,7.8000002,1,94.10000000000001,,7,,
759111,759,Worth County,Worth County Elementary School,111,E,(229)776-8605,1906 Ga Highway 313,Sylvester,GA,31791,http://www.worthschools.net/,753,3-5,,,0,0,37,3,3,57,100,8.1999998,2,,,12,,
759176,759,Worth County,Worth County High School,176,H,(229)776-8625,407 W Bryant Drive,Sylvester,GA,31791,http://www.worthschools.net/,870,9-12,,,1,0,32,3,3,62,100,8.1999998,1,81.7,,12.5,,
759193,759,Worth County,Worth County Middle School,193,M,(229)776-8620,1305 N Isabella St,Sylvester,GA,31791,http://www.worthschools.net/,773,6-8,,,1,0,34,3,4,58,100,8.6000004,2,,,10.5,,
759196,759,Worth County,Worth County Primary School,196,E,(229)776-8660,1304 N Isabella St,Sylvester,GA,31791,http://www.worthschools.net/,770,K-2,,,1,0,36,3,4,56,100,10.3,2,,,12.9,,
759197,759,Worth County,Worth County Achievement Center,197,H,229-463-3056,103 Eldridge St,Sylvester,GA,31791,http://www.worthschools.net/,65,9-12,,,0,3,30,0,3,64,100,6.0999999,0,35.3,,154.5,,
761100,761,Atlanta Public Schools,Brown Middle School,100,M,(404)802-6800,765 Peeples Street SW,Atlanta,GA,30310,https://www.atlantapublicschools.us/,482,6-8,,,0,0,98,1,0,0,79,16.299999,1,,,35.6,,
761101,761,Atlanta Public Schools,Parkside Elementary School,101,E,(404)802-4100,685 Mercer St SE,Atlanta,GA,30312,https://www.atlantapublicschools.us/,598,K-5,,,1,0,56,5,8,30,79,12.6,3,,,15.6,,
761103,761,Atlanta Public Schools,Heritage Academy Elementary,103,E,(404)802-8650,3500 Villa Cir SE,Atlanta,GA,30354,https://www.atlantapublicschools.us/,517,K-5,,,0,0,97,2,1,0,79,12.7,0,,,26.9,,
761104,761,Atlanta Public Schools,Dobbs Elementary School ,104,E,(404)802-8050,2025 Jonesboro Rd SE,Atlanta,GA,30315,https://www.atlantapublicschools.us/,518,K-5,,,0,0,94,5,1,0,79,11.7,3,,,37.9,,
761105,761,Atlanta Public Schools,Finch Elementary,105,E,(404)802-4000,1114 Avon Ave SW,Atlanta,GA,30310,https://www.atlantapublicschools.us/,430,K-5,,,0,0,97,1,1,0,78,11.7,1,,,30.3,,
7611053,761,Atlanta Public Schools,Boyd Elementary School,1053,E,(404)802-8150,2250 Perry Blvd. NW,Atlanta,GA,30318,https://www.atlantapublicschools.us/,531,K-5,,,0,0,96,3,1,0,79,10.7,2,,,25.3,,
761106,761,Atlanta Public Schools,Early College High School at Carver,106,H,(404)802-4405,55 McDonough Boulevard,Atlanta,GA,30315,https://www.atlantapublicschools.us/,529,9-12,,,0,0,96,3,1,0,79,9.5,1,91.60000000000001,,18.6,,
7611063,761,Atlanta Public Schools,Hutchinson Elementary School,1063,E,(404)802-7650,650 Cleveland Ave SW,Atlanta,GA,30315,https://www.atlantapublicschools.us/,499,K-5,,,0,1,83,15,1,0,79,13.7,12,,,39.1,,
7611064,761,Atlanta Public Schools,Kimberly Elementary School,1064,E,(404)802-7600,3090 McMurray Dr. SW,Atlanta,GA,30311,https://www.atlantapublicschools.us/,480,K-5,,,0,0,94,6,0,0,78,8,5,,,43.7,,
7611066,761,Atlanta Public Schools,Rivers Elementary School,1066,E,(404)802-7050,8 Peachtree Battle Ave NW,Atlanta,GA,30305,https://www.atlantapublicschools.us/,778,K-5,,,3,1,25,19,5,47,79,8.1000004,17,,,15,,
761115,761,Atlanta Public Schools,Kipp Strive Academy,115,E,(404)753-1530,1444 Lucile Ave SW,Atlanta,GA,30310,https://www.atlantapublicschools.us/,403,5-8,,,0,0,97,3,0,0,95,10.2,0,,,5.4,,
761116,761,Atlanta Public Schools,Springdale Park Elementary School,116,E,404-802-6016,803 Briarcliff Ave,Atlanta,GA,30306,https://www.atlantapublicschools.us/,822,K-5,,,7,0,13,10,12,58,79,4.4000001,7,,,12.8,,
7611208,761,Atlanta Public Schools,Wesley International Academy Charter Facility,1208,E,(678)904-9137,211 Memorial Dr SE,Atlanta,GA,30312,https://www.atlantapublicschools.us/,820,K-8,,,0,0,78,5,6,11,79,8.6999998,1,,,2.9,,
761122,761,Atlanta Public Schools,KIPP VISION,122,M,(404)537-5252,660 McWilliams Rd SE,Atlanta,GA,30315,https://www.atlantapublicschools.us/,392,5-8,,,0,0,95,5,0,0,95,11.2,2,,,6.5,,
761123,761,Atlanta Public Schools,Kindezi,123,E,(404)671-4920,1890 Detroit Ave NW,Atlanta,GA,30314,https://www.atlantapublicschools.us/,441,K-8,,,0,0,94,3,1,2,79,13.2,0,,,5.800000000000001,,
7611409,761,Atlanta Public Schools,Therrell High School,1409,H,(404)802-5300,3099 Panther Trail SW,Atlanta,GA,30311,https://www.atlantapublicschools.us/,994,9-12,,,0,0,97,3,0,0,79,13.4,2,80.40000000000001,,20,,
7611410,761,Atlanta Public Schools,Corretta Scott King Womens' Leadership Academy,1410,H,(404)802-4900,1190 Northwest Drive NW,Atlanta,GA,30318,https://www.atlantapublicschools.us/,346,6-12,,,0,0,93,6,1,0,79,10.1,4,100,,8.6,,
7611411,761,Atlanta Public Schools,B.E.S.T Academy,1411,M,(404)802-7165,1890 Donald L. Hollowell Parkway NW,Atlanta,GA,30318,https://www.atlantapublicschools.us/,306,6-12,,,0,0,95,5,0,0,79,16.4,2,77.5,,12.5,,
7611412,761,Atlanta Public Schools,South Atlanta High School,1412,H,(404)802-5000,800 Hutchens Rd SE,Atlanta,GA,30354,https://www.atlantapublicschools.us/,921,9-12,,,0,0,91,8,0,1,79,15.6,3,81.40000000000001,,26.4,,
7611413,761,Atlanta Public Schools,Carver High School,1413,H,(404)802-5890,55 McDonough Blvd SE,Atlanta,GA,30315,https://www.atlantapublicschools.us/,530,9-12,,,0,0,97,2,1,0,79,15.6,1,58.3,,33.3,,
7611414,761,Atlanta Public Schools,Michael R. Hollis Innovation Academy,1414,E,(404)802-8200,225 James P Brawley Dr NW,Atlanta,GA,30314,https://www.atlantapublicschools.us/,830,K-8,,,1,0,94,3,1,1,79,14.7,1,,,32.4,,
7611415,761,Atlanta Public Schools,Woodson Park Academy,1415,E,(404)802-7750,20 Evelyn Way NW,Atlanta,GA,30318,https://www.atlantapublicschools.us/,742,K-5,,,0,0,96,3,0,0,100,12.1,3,,,30.2,,
7611416,761,Atlanta Public Schools,Tuskegee Airman Global Academy,1416,E,(404)802-8450,1654 S Alvarado Terrace SW,Atlanta,GA,30311,https://www.atlantapublicschools.us/,717,K-5,,,0,0,98,1,0,0,79,10.8,1,,,35.1,,
7611417,761,Atlanta Public Schools,Kindezi Old 4th Ward,1417,E,(404)719-4005,386 Pine Street NE,Atlanta,GA,30308,https://www.atlantapublicschools.us/,537,K-8,,,0,0,85,2,4,8,79,11.2,0,,,5.800000000000001,,
7611418,761,Atlanta Public Schools,John Lewis Invictus Academy,1418,M,(404)802-6100,1890 Donald Lee Hollowell Pkwy NW,Atlanta,GA,30318,https://www.atlantapublicschools.us/,1196,6-8,,,0,0,95,4,0,0,79,18.9,2,,,35.7,,
7611419,761,Atlanta Public Schools,KIPP Soul Primary,1419,E,(678) 921-3914,1890 Detroit Avenue NW,Atlanta,GA,30314,https://www.atlantapublicschools.us/,206,K-1,,,0,0,99,0,1,0,95,4.6999998,0,,,10.5,,
7611421,761,Atlanta Public Schools,Harper-Archer Elementary School,1421,E,404-802-8500,3399 Collier Drive,Atlanta,GA,30331,https://www.atlantapublicschools.us/,820,K-5,,,0,0,93,6,0,0,79,11.8,5,,,41.2,,
7611560,761,Atlanta Public Schools,Garden Hills Elementary School,1560,E,(404)802-7800,285 Sheridan Dr NE,Atlanta,GA,30305,https://www.atlantapublicschools.us/,526,K-5,,,3,0,25,50,2,20,79,13.6,46,,,17.3,,
7611563,761,Atlanta Public Schools,Inman Middle School,1563,M,(404)802-3200,774 Virginia Ave NE,Atlanta,GA,30306,https://www.atlantapublicschools.us/,1160,6-8,,,3,0,29,8,6,54,79,8.6000004,6,,,9.800000000000001,,
7611567,761,Atlanta Public Schools,Smith Elementary School,1567,E,(404)802-3880,370 Old Ivy Rd NE,Atlanta,GA,30342,https://www.atlantapublicschools.us/,951,K-5,,,5,0,22,23,6,44,79,9.8000002,19,,,8.300000000000001,,
7611664,761,Atlanta Public Schools,Morningside Elementary School,1664,E,(404)802-8950,1053 East Rock Springs Road,Atlanta,GA,30306,https://www.atlantapublicschools.us/,980,K-5,,,7,0,10,8,7,67,79,3.9000001,9,,,6.2,,
761173,761,Atlanta Public Schools,Long Middle School,173,M,(404)802-4800,3200 Latona Dr SW,Atlanta,GA,30354,https://www.atlantapublicschools.us/,897,6-8,,,0,0,92,8,0,0,79,18,6,,,33.8,,
761180,761,Atlanta Public Schools,Bunche Middle School,180,M,(404)802-6700,1925 Niskey Lake Rd SW,Atlanta,GA,30331,https://www.atlantapublicschools.us/,1155,6-8,,,0,0,96,3,1,0,79,12.8,2,,,28.7,,
761182,761,Atlanta Public Schools,Mays High School,182,H,(404)802-5100,3450 Benjamin E Mays Dr SW,Atlanta,GA,30331,https://www.atlantapublicschools.us/,1386,9-12,,,0,0,93,6,0,0,79,14.7,4,78.2,,17.4,,
761186,761,Atlanta Public Schools,"Maynard H. Jackson, Jr. High School",186,H,(404)802-5200,801 Glenwood Ave SE,Atlanta,GA,30316,https://www.atlantapublicschools.us/,1461,9-12,,,1,0,77,6,3,13,79,16.1,2,82.40000000000001,,14,,
761188,761,Atlanta Public Schools,Sylvan Hills Middle School,188,M,(404)802-6200,1461 Sylvan Rd SW,Atlanta,GA,30310,https://www.atlantapublicschools.us/,626,6-8,,,0,0,97,2,1,0,79,16.700001,1,,,33.2,,
761192,761,Atlanta Public Schools,North Atlanta High School,192,H,(404)802-4700,4111 Northside Pkwy NW,Atlanta,GA,30327,https://www.atlantapublicschools.us/,2221,9-12,,,2,0,35,24,3,36,79,8.1000004,7,92.30000000000001,,8.800000000000001,,
761196,761,Atlanta Public Schools,Cascade Elementary School,196,E,(404)802-8100,2326 Venetian Dr SW,Atlanta,GA,30311,https://www.atlantapublicschools.us/,496,K-5,,,0,1,98,1,0,0,79,9.8000002,7,,,37.3,,
761199,761,Atlanta Public Schools,Centennial Academy,199,M,(404)802-8550,531 Luckie St NW,Atlanta,GA,30313,https://www.atlantapublicschools.us/,927,K-8,,,2,0,86,4,5,4,79,6.5,4,,,24.1,,
761201,761,Atlanta Public Schools,Charles R. Drew Charter School,201,E,(404)687-0001,301 Eva Davis Way,Atlanta,GA,30317,https://www.atlantapublicschools.us/,923,K-5,,,1,0,62,4,5,28,79,6.5999999,0,,,2.2,,
7612053,761,Atlanta Public Schools,Brandon Elementary School,2053,E,(404)802-7250,2741 Howell Mill Road NW,Atlanta,GA,30327,https://www.atlantapublicschools.us/,983,K-5,,,5,0,18,7,4,67,79,7.8000002,5,,,7.9,,
761206,761,Atlanta Public Schools,Atlanta Neighborhood Charter - Middle,206,M,(678)904-0051,820 Essie Ave SE,Atlanta,GA,30316,https://www.atlantapublicschools.us/,237,6-8,,,0,0,25,4,7,63,11,17.6,1,,,1.7,,
7612062,761,Atlanta Public Schools,The John Hope-Charles Walter Hill Elementary Schools,2062,E,(404)802-7450,112 Boulevard NE,Atlanta,GA,30312,https://www.atlantapublicschools.us/,404,K-5,,,1,0,91,6,1,2,78,15.1,2,,,37,,
761212,761,Atlanta Public Schools,KIPP Atlanta Collegiate Academy,212,H,(404)574-5126,98 Anderson Avenue,Atlanta,GA,30314,https://www.atlantapublicschools.us/,799,9-12,,,0,0,98,2,1,0,95,14.3,0,83.60000000000001,,11.3,,
761213,761,Atlanta Public Schools,KIPP Strive Primary,213,E,(404)585-4192,1448 Lucile Ave SW,Atlanta,GA,30310,https://www.atlantapublicschools.us/,540,K-4,,,0,0,97,2,1,1,95,3.8,0,,,5.7,,
761214,761,Atlanta Public Schools,KIPP Vision Primary,214,E,(404)537-5252,660 McWilliams Rd SE,Atlanta,GA,30315,https://www.atlantapublicschools.us/,522,K-4,,,0,0,96,4,0,0,95,6.8000002,2,,,3.8,,
761215,761,Atlanta Public Schools,Kipp WAYS Primary School,215,E,(404)475-1941,350 Temple St NW,Atlanta,GA,30314,https://www.atlantapublicschools.us/,541,K-4,,,0,1,98,1,1,0,95,6.5,0,,,9.1,,
7612560,761,Atlanta Public Schools,Gideons Elementary School,2560,E,(404)802-7700,897 Welch St SW,Atlanta,GA,30310,https://www.atlantapublicschools.us/,393,K-5,,,0,0,98,1,0,1,79,8.1000004,0,,,29.1,,
7612563,761,Atlanta Public Schools,Jackson Elementary School,2563,E,(404)802-8800,1325 Mount Paran Road,Atlanta,GA,30327,https://www.atlantapublicschools.us/,694,K-5,,,6,0,15,7,6,66,79,8.1999998,6,,,7.600000000000001,,
7612564,761,Atlanta Public Schools,Lin Elementary School,2564,E,(404)802-8850,586 Candler Park Drive NE,Atlanta,GA,30307,https://www.atlantapublicschools.us/,707,K-5,,,3,0,10,6,8,73,79,6,2,,,4,,
7612569,761,Atlanta Public Schools,West Manor Elementary School,2569,E,(404)802-3350,570 Lynhurst Dr SW,Atlanta,GA,30311,https://www.atlantapublicschools.us/,330,K-5,,,0,0,83,15,2,0,79,10,15,,,31.7,,
7612664,761,Atlanta Public Schools,Crim High School,2664,H,(404)802-5800,256 Clifton St SE,Atlanta,GA,30317,https://www.atlantapublicschools.us/,117,9-12,,,0,0,100,0,0,0,79,5.9000001,0,16.7,,50,,
761282,761,Atlanta Public Schools,Young Middle School,282,M,(404)802-5900,3116 Benjamin E Mays Dr SW,Atlanta,GA,30311,https://www.atlantapublicschools.us/,973,6-8,,,0,0,91,8,1,0,79,18,6,,,26.3,,
761288,761,Atlanta Public Schools,Price Middle School,288,M,(404)802-6300,1670 Benjamin Weldon Bickers Dr SW,Atlanta,GA,30315,https://www.atlantapublicschools.us/,454,6-8,,,0,0,98,2,1,0,79,15.2,2,,,33.9,,
761296,761,Atlanta Public Schools,Perkerson Elementary School,296,E,(404)802-3950,2040 Brewer Blvd SW,Atlanta,GA,30310,https://www.atlantapublicschools.us/,421,K-5,,,0,0,95,4,2,0,78,12.5,1,,,26.1,,
761303,761,Atlanta Public Schools,Bolton Academy,303,E,(404)802-8350,2268 Adams Dr NW,Atlanta,GA,30318,https://www.atlantapublicschools.us/,561,K-5,,,1,1,37,30,6,26,79,9.1999998,25,,,13.2,,
761304,761,Atlanta Public Schools,Deerwood Academy School,304,E,(404)802-3300,3070 Fairburn Rd SW,Atlanta,GA,30331,https://www.atlantapublicschools.us/,719,K-5,,,0,0,97,2,0,1,79,8.8999996,1,,,28.7,,
761305,761,Atlanta Public Schools,Burgess-Peterson Elementary School,305,E,(404)802-3400,480 Clifton St SE,Atlanta,GA,30316,https://www.atlantapublicschools.us/,504,K-5,,,0,1,66,2,6,26,79,11,1,,,9.1,,
7613051,761,Atlanta Public Schools,Beecher Hills Elementary School,3051,E,(404)802-8300,2257 Bolling Brook Dr SW,Atlanta,GA,30311,https://www.atlantapublicschools.us/,299,K-5,,,0,0,97,1,1,0,79,12.1,1,,,16.1,,
7613057,761,Atlanta Public Schools,Continental Colony Elementary School,3057,E,(404)802-8000,3181 Hogan Rd SW,Atlanta,GA,30331,https://www.atlantapublicschools.us/,538,K-5,,,0,0,95,4,1,0,79,9,3,,,40.1,,
7613065,761,Atlanta Public Schools,Peyton Forest Elementary School,3065,E,(404)802-7100,301 Peyton Rd SW,Atlanta,GA,30311,https://www.atlantapublicschools.us/,516,K-5,,,1,0,90,8,1,0,79,10.8,6,,,32.9,,
7613067,761,Atlanta Public Schools,Sutton Middle School,3067,M,(404)802-5600,2875 Northside Dr NW,Atlanta,GA,30305,https://www.atlantapublicschools.us/,1719,6-8,,,3,1,29,27,4,35,79,14.5,18,,,7.9,,
761314,761,Atlanta Public Schools,Westside Atlanta Charter School,314,E,(404) 802-1350,2250 Perry Blvd NW,Atlanta,GA,30318,https://www.atlantapublicschools.us/,344,K-8,,,1,0,66,4,4,25,79,8.8999996,2,,,4.800000000000001,,
761315,761,Atlanta Public Schools,Booker T. Washington High School,315,H,(404) 802-4600,45 Whitehouse Dr SW,Atlanta,GA,30314,https://www.atlantapublicschools.us/,847,9-12,,,0,0,97,2,0,0,79,17.4,1,73.5,,27,,
7613559,761,Atlanta Public Schools,Fickett Elementary School,3559,E,(404)802-7850,3935 Rux Rd SW,Atlanta,GA,30331,https://www.atlantapublicschools.us/,606,K-5,,,0,0,97,2,1,0,79,9.1000004,3,,,29.6,,
7613566,761,Atlanta Public Schools,Scott Elementary School,3566,E,(404)802-7000,1752 Hollywood Rd NW,Atlanta,GA,30318,https://www.atlantapublicschools.us/,429,K-5,,,0,0,94,5,0,0,79,12.5,4,,,29.5,,
761373,761,Atlanta Public Schools,King Middle School,373,M,(404) 802-5400,545 Hill St SE,Atlanta,GA,30312,https://www.atlantapublicschools.us/,952,6-8,,,0,0,86,8,1,5,79,24,5,,,18.9,,
761403,761,Atlanta Public Schools,APS-Forrest Hills Academy,403,M,(404) 802-6950,2929 Forrest Hills Dr,Atlanta,GA,30315,https://www.atlantapublicschools.us/,369,6-12,,,0,0,91,8,0,1,78,22.299999,1,3.1,,311.5,,
7614056,761,Atlanta Public Schools,Cleveland Elementary School,4056,E,(404)802-8400,2672 Old Hapeville Rd SW,Atlanta,GA,30315,https://www.atlantapublicschools.us/,352,K-5,,,0,0,94,5,1,0,79,11.9,5,,,28,,
7614058,761,Atlanta Public Schools,Douglass High School,4058,H,(404)802-3100,225 Hamilton E Holmes Dr NW,Atlanta,GA,30318,https://www.atlantapublicschools.us/,1211,9-12,,,0,0,95,5,0,0,79,18.799999,2,76.60000000000001,,31,,
7614063,761,Atlanta Public Schools,M. A. Jones Elementary School,4063,E,(404)802-3900,1040 Fair St SW,Atlanta,GA,30314,https://www.atlantapublicschools.us/,540,K-5,,,0,0,96,2,1,0,79,12.8,1,,,18.2,,
7614066,761,Atlanta Public Schools,Slater Elementary School,4066,E,(404)802-4050,1320 Pryor Rd SW,Atlanta,GA,30315,https://www.atlantapublicschools.us/,649,K-5,,,0,0,97,2,0,0,79,9.8000002,2,,,29.7,,
761415,761,Atlanta Public Schools,Atlanta Classical Academy,415,H,(404) 369-3500,3260 Northside Dr NW,Atlanta,GA,30305,https://www.atlantapublicschools.us/,699,K-12,,,2,0,14,11,3,70,4,7.5999999,5,97.7,,2.1,,
7614560,761,Atlanta Public Schools,Grady High School,4560,H,(404)802-3001,929 Charles Allen Dr NE,Atlanta,GA,30309,https://www.atlantapublicschools.us/,1551,9-12,,,3,0,40,7,5,45,79,7.1999998,2,90.90000000000001,,10.9,,
761505,761,Atlanta Public Schools,Atlanta Neighborhood Charter - Elementary,505,E,(404) 624-6226,688 Grant St SE,Atlanta,GA,30315,https://www.atlantapublicschools.us/,399,K-5,,,1,0,14,5,9,71,7,8.8999996,2,,,1.3,,
7615051,761,Atlanta Public Schools,Benteen Elementary School,5051,E,(404)802-7300,200 Cassanova St SE,Atlanta,GA,30315,https://www.atlantapublicschools.us/,280,K-5,,,0,0,55,35,4,5,79,16.299999,29,,,23.3,,
7615066,761,Atlanta Public Schools,Barack and Michelle Obama Academy,5066,E,(404)802-4200,970 Martin St SE,Atlanta,GA,30315,https://www.atlantapublicschools.us/,315,K-5,,,0,0,95,2,1,2,79,16.6,0,,,20.9,,
7615067,761,Atlanta Public Schools,Thomasville Heights Elementary School,5067,E,(404)802-5750,1820 Henry Thomas Dr SE,Atlanta,GA,30315,https://www.atlantapublicschools.us/,384,K-5,,,1,0,97,1,1,0,79,6,0,,,24.8,,
761513,761,Atlanta Public Schools,Miles Elementary School,513,E,(404) 802-8900,4215 Bakers Ferry Rd SW,Atlanta,GA,30331,https://www.atlantapublicschools.us/,663,K-5,,,0,0,91,7,1,0,79,11.4,6,,,26.6,,
761515,761,Atlanta Public Schools,Charles Drew Charter School JA/SA,515,M,(470) 355-1200,300 Eva Davis Way SE,Atlanta,GA,30317,https://www.atlantapublicschools.us/,894,6-12,,,1,0,81,3,3,11,79,12.8,0,98.2,,2.4,,
7615558,761,Atlanta Public Schools,Dunbar Elementary School,5558,E,(404)802-7950,500 Whitehall Terrace SW,Atlanta,GA,30312,https://www.atlantapublicschools.us/,391,K-5,,,0,0,96,3,1,0,79,9.1999998,1,,,23,,
7615562,761,Atlanta Public Schools,Humphries Elementary School,5562,E,(404)802-8750,3029 Humphries Dr SE,Atlanta,GA,30354,https://www.atlantapublicschools.us/,296,K-5,,,0,0,90,9,0,0,79,12.1,8,,,37.8,,
7615566,761,Atlanta Public Schools,F. L. Stanton Elementary School,5566,E,(404)802-7500,1625 Martin Luther King Jr Dr SW,Atlanta,GA,30314,https://www.atlantapublicschools.us/,279,K-5,,,0,0,98,0,1,0,79,17.1,0,,,36.2,,
7615567,761,Atlanta Public Schools,Toomer Elementary School,5567,E,(404)802-3450,65 Rogers St NE,Atlanta,GA,30317,https://www.atlantapublicschools.us/,478,K-5,,,1,0,74,3,3,19,79,13,2,,,15.5,,
761604,761,Atlanta Public Schools,Bazoline E. Usher/Collier Heights Elmentary School,604,E,(404) 802-5701,631 Harwell Rd NW,Atlanta,GA,30318,https://www.atlantapublicschools.us/,452,K-5,,,1,0,94,4,1,0,79,13.5,2,,,29.9,,
761605,761,Atlanta Public Schools,KIPP West Atlanta Young Scholars Academy,605,E,(404) 475-1941,350 Temple St NW,Atlanta,GA,30314,https://www.atlantapublicschools.us/,415,5-8,,,0,0,98,1,1,0,95,10.1,0,,,10.8,,
763110,763,Bremen City,Bremen 4th  Grade Academy,110,E,(770) 537-9340,2440 Crosstown Pkwy,Bremen,GA,30110,http://www.bremencs.com/,340,4-5,,,2,0,3,1,2,92,17,9.6000004,0,,,4.9,,
763201,763,Bremen City,Bremen High School,201,H,(770) 537-3420,504 Georgia Ave S,Bremen,GA,30110,http://www.bremencs.com/,722,9-12,,,3,0,5,2,2,88,14,7.5999999,0,97.10000000000001,,4,,
7632050,763,Bremen City,Jones Elementary School,2050,E,(770)537-4352,206 Lakeview Dr,Bremen,GA,30110,http://www.bremencs.com/,660,K-3,,,1,0,5,3,4,87,18,13.1,0,,,6.800000000000001,,
763209,763,Bremen City,Bremen Middle School,209,M,(770) 537-4874,2440 Crosstown Pkwy,Bremen,GA,30110,http://www.bremencs.com/,590,6-8,,,2,0,6,1,2,89,18,8.6999998,1,,,4.7,,
764100,764,Buford City,Buford Academy,100,E,(678) 482-6960,2705 Robert Bell Pkwy #2564,Buford,GA,30518,http://www.bufordcityschools.org/,1241,1-3,,,5,0,10,28,5,52,35,7.9000001,26,,,7.4,,
764104,764,Buford City,Buford Middle School,104,M,(770) 904-3690,2750 Sawnee Ave,Buford,GA,30518,http://www.bufordcityschools.org/,1277,6-8,,,5,0,11,31,5,48,36,10.6,17,,,5,,
764191,764,Buford City,Buford High School,191,H,(770) 945-6768,2455 Buford Hwy NE,Buford,GA,30518,http://www.bufordcityschools.org/,1586,9-12,,,3,0,13,26,5,52,31,8.6000004,5,92.80000000000001,,6.5,,
764196,764,Buford City,Buford Elementary School,196,E,(770) 945-5248,2500 Sawnee Ave,Buford,GA,30518,http://www.bufordcityschools.org/,392,K,,,5,1,10,26,8,51,33,6.0999999,21,,,7.9,,
764292,764,Buford City,Buford Senior Academy,292,E,678-546-0414,2700 Robert Bell Pkwy,Buford,GA,30518,http://www.bufordcityschools.org/,844,4-5,,,5,0,10,28,6,51,36,8,26,,,5.4,,
765205,765,Calhoun City,Calhoun Middle School,205,M,(706) 629-3340,399 S River St,Calhoun,GA,30701,https://www.calhounschools.org/,1061,6-8,,,2,0,6,38,3,50,61,10,21,,,7.2,,
7653050,765,Calhoun City,Calhoun High School,3050,H,(706)629-9213,355 S River St,Calhoun,GA,30701,https://www.calhounschools.org/,1255,9-12,,,3,0,5,37,3,51,49,8.1000004,7,100,,6.2,,
765405,765,Calhoun City,Calhoun Elementary School,405,E,(706) 629-7130,101 Raymond King Dr,Calhoun,GA,30701,https://www.calhounschools.org/,1870,K-5,,,2,0,6,37,5,50,62,10.1,25,,,9.1,,
7661050,766,Carrollton City,Carrollton High School,1050,H,(770)834-7726,202 Trojan Dr,Carrollton,GA,30117,http://www.carrolltoncityschools.net/,1760,9-12,,,2,0,30,17,5,45,43,10.2,5,90.7,,6.7,,
766106,766,Carrollton City,Carrollton Upper Elementary School,106,M,(770) 830-0997,151 Tom Reeve Dr #4291,Carrollton,GA,30117,http://www.carrolltoncityschools.net/,1281,4-6,,,2,0,34,22,6,36,61,14.1,11,,,8.5,,
7661550,766,Carrollton City,Carrollton Jr. High School,1550,M,(770)832-6535,510 Ben Scott Blvd,Carrollton,GA,30117,http://www.carrolltoncityschools.net/,862,7-8,,,2,0,31,22,5,40,56,13.4,12,,,9.1,,
766193,766,Carrollton City,Carrollton Elementary School,193,E,(770) 832-2120,401 Ben Scott Blvd #4353,Carrollton,GA,30117,http://www.carrolltoncityschools.net/,1624,K-3,,,2,0,34,23,6,35,62,9.6999998,13,,,10.6,,
